request arrival cycle, request accepted cycle, ptw_idx, npu_idx
5, 5, 0, 0
5, 5, 1, 0
5, 5, 2, 0
5, 5, 3, 0
5, 5, 4, 0
5, 5, 5, 0
5, 5, 6, 0
5, 5, 7, 0
5, 405, 0, 0
5, 405, 1, 0
5, 405, 2, 0
5, 405, 3, 0
5, 405, 4, 0
5, 405, 5, 0
5, 405, 6, 0
5, 405, 7, 0
5, 805, 0, 0
5, 805, 1, 0
5, 805, 2, 0
5, 805, 3, 0
5, 805, 4, 0
5, 805, 5, 0
5, 805, 6, 0
5, 805, 7, 0
5, 1205, 0, 0
5, 1205, 1, 0
5, 1205, 2, 0
5, 1205, 3, 0
90783, 90783, 4, 0
90783, 90783, 5, 0
90783, 90783, 6, 0
90783, 90783, 7, 0
90783, 90783, 0, 0
90783, 90783, 1, 0
90783, 90783, 2, 0
90783, 90783, 3, 0
90783, 91183, 0, 0
90783, 91183, 1, 0
90783, 91183, 2, 0
90783, 91183, 3, 0
90783, 91183, 4, 0
90783, 91183, 5, 0
90783, 91183, 6, 0
90783, 91183, 7, 0
90783, 91583, 0, 0
90783, 91583, 1, 0
90783, 91583, 2, 0
90783, 91583, 3, 0
90783, 91583, 4, 0
90783, 91583, 5, 0
90783, 91583, 6, 0
90783, 91583, 7, 0
90783, 91983, 0, 0
90783, 91983, 1, 0
90783, 91983, 2, 0
90783, 91983, 3, 0
90783, 91983, 4, 0
90783, 91983, 5, 0
90783, 91983, 6, 0
90783, 91983, 7, 0
90783, 92383, 0, 0
90783, 92383, 1, 0
90783, 92383, 2, 0
90783, 92383, 3, 0
90783, 92383, 4, 0
90783, 92383, 5, 0
90783, 92383, 6, 0
90783, 92383, 7, 0
90783, 92783, 0, 0
90783, 92783, 1, 0
90783, 92783, 2, 0
90783, 92783, 3, 0
90783, 92783, 4, 0
90783, 92783, 5, 0
90783, 92783, 6, 0
90783, 92783, 7, 0
90783, 93183, 0, 0
90783, 93183, 1, 0
90783, 93183, 2, 0
90783, 93183, 3, 0
90783, 93183, 4, 0
90783, 93183, 5, 0
90783, 93183, 6, 0
90783, 93183, 7, 0
90783, 93583, 0, 0
90783, 93583, 1, 0
90783, 93583, 2, 0
90783, 93583, 3, 0
90783, 93583, 4, 0
90783, 93583, 5, 0
90783, 93583, 6, 0
90783, 93583, 7, 0
90783, 93983, 0, 0
90783, 93983, 1, 0
90783, 93983, 2, 0
90783, 93983, 3, 0
90783, 93983, 4, 0
90783, 93983, 5, 0
90783, 93983, 6, 0
90783, 93983, 7, 0
90783, 94383, 0, 0
90783, 94383, 1, 0
90783, 94383, 2, 0
90783, 94383, 3, 0
90783, 94383, 4, 0
90783, 94383, 5, 0
90783, 94383, 6, 0
90783, 94383, 7, 0
90783, 94783, 0, 0
90783, 94783, 1, 0
90783, 94783, 2, 0
90783, 94783, 3, 0
90783, 94783, 4, 0
90783, 94783, 5, 0
90783, 94783, 6, 0
90783, 94783, 7, 0
90783, 95183, 0, 0
90783, 95183, 1, 0
90783, 95183, 2, 0
90783, 95183, 3, 0
90783, 95183, 4, 0
90783, 95183, 5, 0
90783, 95183, 6, 0
90783, 95183, 7, 0
90783, 95583, 0, 0
90783, 95583, 1, 0
90783, 95583, 2, 0
90783, 95583, 3, 0
90783, 95583, 4, 0
90783, 95583, 5, 0
90783, 95583, 6, 0
90783, 95583, 7, 0
90783, 95983, 0, 0
90783, 95983, 1, 0
90783, 95983, 2, 0
90783, 95983, 3, 0
90783, 95983, 4, 0
90783, 95983, 5, 0
90783, 95983, 6, 0
90783, 95983, 7, 0
90783, 96383, 0, 0
90783, 96383, 1, 0
90783, 96383, 2, 0
90783, 96383, 3, 0
90783, 96383, 4, 0
90783, 96383, 5, 0
90783, 96383, 6, 0
90783, 96383, 7, 0
90783, 96783, 0, 0
90783, 96783, 1, 0
90783, 96783, 2, 0
90783, 96783, 3, 0
90783, 96783, 4, 0
90783, 96783, 5, 0
90783, 96783, 6, 0
90783, 96783, 7, 0
90783, 97183, 0, 0
90783, 97183, 1, 0
90783, 97183, 2, 0
90783, 97183, 3, 0
90783, 97183, 4, 0
90783, 97183, 5, 0
90783, 97183, 6, 0
90783, 97183, 7, 0
90783, 97583, 0, 0
90783, 97583, 1, 0
90783, 97583, 2, 0
90783, 97583, 3, 0
90783, 97583, 4, 0
90783, 97583, 5, 0
90783, 97583, 6, 0
90783, 97583, 7, 0
90783, 97983, 0, 0
90783, 97983, 1, 0
90783, 97983, 2, 0
90783, 97983, 3, 0
90783, 97983, 4, 0
90783, 97983, 5, 0
90783, 97983, 6, 0
90783, 97983, 7, 0
90783, 98383, 0, 0
90783, 98383, 1, 0
90783, 98383, 2, 0
90783, 98383, 3, 0
90783, 98383, 4, 0
90783, 98383, 5, 0
90783, 98383, 6, 0
90783, 98383, 7, 0
90783, 98783, 0, 0
90783, 98783, 1, 0
90783, 98783, 2, 0
90783, 98783, 3, 0
90783, 98783, 4, 0
90783, 98783, 5, 0
90783, 98783, 6, 0
90783, 98783, 7, 0
90783, 99183, 0, 0
90783, 99183, 1, 0
90783, 99183, 2, 0
90783, 99183, 3, 0
90783, 99183, 4, 0
90783, 99183, 5, 0
90783, 99183, 6, 0
90783, 99183, 7, 0
90783, 99583, 0, 0
90783, 99583, 1, 0
90783, 99583, 2, 0
90783, 99583, 3, 0
90783, 99583, 4, 0
90783, 99583, 5, 0
90783, 99583, 6, 0
90783, 99583, 7, 0
90783, 99983, 0, 0
90783, 99983, 1, 0
90783, 99983, 2, 0
90783, 99983, 3, 0
90783, 99983, 4, 0
90783, 99983, 5, 0
90783, 99983, 6, 0
90783, 99983, 7, 0
90783, 100383, 0, 0
90783, 100383, 1, 0
90783, 100383, 2, 0
90783, 100383, 3, 0
90783, 100383, 4, 0
100856, 100856, 5, 0
100856, 100856, 6, 0
100856, 100856, 7, 0
100856, 100856, 0, 0
100856, 100856, 1, 0
100856, 100856, 2, 0
100856, 100856, 3, 0
100856, 100856, 4, 0
100856, 101256, 0, 0
100856, 101256, 1, 0
100856, 101256, 2, 0
100856, 101256, 3, 0
100856, 101256, 4, 0
100856, 101256, 5, 0
437500, 437500, 6, 0
437500, 437500, 7, 0
437500, 437500, 0, 0
437500, 437500, 1, 0
437500, 437500, 2, 0
437500, 437500, 3, 0
437500, 437500, 4, 0
437500, 437500, 5, 0
437500, 437900, 0, 0
437500, 437900, 1, 0
437500, 437900, 2, 0
437500, 437900, 3, 0
437500, 437900, 4, 0
437500, 437900, 5, 0
437500, 437900, 6, 0
437500, 437900, 7, 0
437500, 438300, 0, 0
437500, 438300, 1, 0
437500, 438300, 2, 0
437500, 438300, 3, 0
437500, 438300, 4, 0
437500, 438300, 5, 0
437500, 438300, 6, 0
437500, 438300, 7, 0
437500, 438700, 0, 0
437500, 438700, 1, 0
437500, 438700, 2, 0
437500, 438700, 3, 0
437500, 438700, 4, 0
437500, 438700, 5, 0
439159, 439159, 6, 0
439159, 439159, 7, 0
439159, 439159, 0, 0
439159, 439159, 1, 0
439159, 439159, 2, 0
439159, 439159, 3, 0
439159, 439159, 4, 0
439159, 439159, 5, 0
439159, 439559, 0, 0
439159, 439559, 1, 0
439159, 439559, 2, 0
439159, 439559, 3, 0
439159, 439559, 4, 0
439159, 439559, 5, 0
439159, 439559, 6, 0
439159, 439559, 7, 0
439159, 439959, 0, 0
439159, 439959, 1, 0
439159, 439959, 2, 0
439159, 439959, 3, 0
439159, 439959, 4, 0
439159, 439959, 5, 0
439159, 439959, 6, 0
439159, 439959, 7, 0
439159, 440359, 0, 0
439159, 440359, 1, 0
439159, 440359, 2, 0
439159, 440359, 3, 0
439159, 440359, 4, 0
439159, 440359, 5, 0
439159, 440359, 6, 0
439159, 440359, 7, 0
439159, 440759, 0, 0
439159, 440759, 1, 0
439159, 440759, 2, 0
439159, 440759, 3, 0
439159, 440759, 4, 0
439159, 440759, 5, 0
439159, 440759, 6, 0
439159, 440759, 7, 0
439159, 441159, 0, 0
439159, 441159, 1, 0
439159, 441159, 2, 0
439159, 441159, 3, 0
439159, 441159, 4, 0
439159, 441159, 5, 0
439159, 441159, 6, 0
439159, 441159, 7, 0
439159, 441559, 0, 0
439159, 441559, 1, 0
439159, 441559, 2, 0
439159, 441559, 3, 0
439159, 441559, 4, 0
439159, 441559, 5, 0
439159, 441559, 6, 0
439159, 441559, 7, 0
439159, 441959, 0, 0
439159, 441959, 1, 0
439159, 441959, 2, 0
439159, 441959, 3, 0
439159, 441959, 4, 0
439159, 441959, 5, 0
439159, 441959, 6, 0
439159, 441959, 7, 0
439159, 442359, 0, 0
439159, 442359, 1, 0
439159, 442359, 2, 0
439159, 442359, 3, 0
439159, 442359, 4, 0
439159, 442359, 5, 0
439159, 442359, 6, 0
439159, 442359, 7, 0
439159, 442759, 0, 0
439159, 442759, 1, 0
439159, 442759, 2, 0
439159, 442759, 3, 0
439159, 442759, 4, 0
439159, 442759, 5, 0
439159, 442759, 6, 0
439159, 442759, 7, 0
439159, 443159, 0, 0
439159, 443159, 1, 0
439159, 443159, 2, 0
439159, 443159, 3, 0
439159, 443159, 4, 0
439159, 443159, 5, 0
439159, 443159, 6, 0
439159, 443159, 7, 0
439159, 443559, 0, 0
439159, 443559, 1, 0
439159, 443559, 2, 0
439159, 443559, 3, 0
439159, 443559, 4, 0
439159, 443559, 5, 0
439159, 443559, 6, 0
439159, 443559, 7, 0
439159, 443959, 0, 0
439159, 443959, 1, 0
439159, 443959, 2, 0
439159, 443959, 3, 0
439159, 443959, 4, 0
439159, 443959, 5, 0
439159, 443959, 6, 0
439159, 443959, 7, 0
439159, 444359, 0, 0
439159, 444359, 1, 0
439159, 444359, 2, 0
439159, 444359, 3, 0
439159, 444359, 4, 0
439159, 444359, 5, 0
439159, 444359, 6, 0
439159, 444359, 7, 0
439159, 444759, 0, 0
439159, 444759, 1, 0
439159, 444759, 2, 0
439159, 444759, 3, 0
439159, 444759, 4, 0
439159, 444759, 5, 0
439159, 444759, 6, 0
439159, 444759, 7, 0
439159, 445159, 0, 0
439159, 445159, 1, 0
439159, 445159, 2, 0
439159, 445159, 3, 0
439159, 445159, 4, 0
439159, 445159, 5, 0
439159, 445159, 6, 0
439159, 445159, 7, 0
439159, 445559, 0, 0
439159, 445559, 1, 0
439159, 445559, 2, 0
439159, 445559, 3, 0
439159, 445559, 4, 0
439159, 445559, 5, 0
439159, 445559, 6, 0
439159, 445559, 7, 0
439159, 445959, 0, 0
439159, 445959, 1, 0
439159, 445959, 2, 0
439159, 445959, 3, 0
439159, 445959, 4, 0
439159, 445959, 5, 0
439159, 445959, 6, 0
439159, 445959, 7, 0
439159, 446359, 0, 0
439159, 446359, 1, 0
439159, 446359, 2, 0
439159, 446359, 3, 0
439159, 446359, 4, 0
439159, 446359, 5, 0
439159, 446359, 6, 0
439159, 446359, 7, 0
439159, 446759, 0, 0
439159, 446759, 1, 0
439159, 446759, 2, 0
439159, 446759, 3, 0
439159, 446759, 4, 0
439159, 446759, 5, 0
439159, 446759, 6, 0
439159, 446759, 7, 0
439159, 447159, 0, 0
439159, 447159, 1, 0
439159, 447159, 2, 0
439159, 447159, 3, 0
439159, 447159, 4, 0
439159, 447159, 5, 0
439159, 447159, 6, 0
439159, 447159, 7, 0
439159, 447559, 0, 0
439159, 447559, 1, 0
439159, 447559, 2, 0
439159, 447559, 3, 0
439159, 447559, 4, 0
439159, 447559, 5, 0
439159, 447559, 6, 0
439159, 447559, 7, 0
439159, 447959, 0, 0
439159, 447959, 1, 0
439159, 447959, 2, 0
439159, 447959, 3, 0
439159, 447959, 4, 0
439159, 447959, 5, 0
439159, 447959, 6, 0
439159, 447959, 7, 0
439159, 448359, 0, 0
439159, 448359, 1, 0
439159, 448359, 2, 0
439159, 448359, 3, 0
439159, 448359, 4, 0
439159, 448359, 5, 0
439159, 448359, 6, 0
439159, 448359, 7, 0
439159, 448759, 0, 0
439159, 448759, 1, 0
439159, 448759, 2, 0
439159, 448759, 3, 0
439159, 448759, 4, 0
439159, 448759, 5, 0
439159, 448759, 6, 0
439159, 448759, 7, 0
439159, 449159, 0, 0
439159, 449159, 1, 0
439159, 449159, 2, 0
439159, 449159, 3, 0
439159, 449159, 4, 0
439159, 449159, 5, 0
439159, 449159, 6, 0
439159, 449159, 7, 0
439159, 449559, 0, 0
439159, 449559, 1, 0
439159, 449559, 2, 0
439159, 449559, 3, 0
439159, 449559, 4, 0
439159, 449559, 5, 0
439159, 449559, 6, 0
439159, 449559, 7, 0
439159, 449959, 0, 0
439159, 449959, 1, 0
439159, 449959, 2, 0
439159, 449959, 3, 0
439159, 449959, 4, 0
439159, 449959, 5, 0
439159, 449959, 6, 0
439159, 449959, 7, 0
439159, 450359, 0, 0
439159, 450359, 1, 0
439159, 450359, 2, 0
439159, 450359, 3, 0
439159, 450359, 4, 0
439159, 450359, 5, 0
439159, 450359, 6, 0
439159, 450359, 7, 0
439159, 450759, 0, 0
439159, 450759, 1, 0
439159, 450759, 2, 0
439159, 450759, 3, 0
439159, 450759, 4, 0
439159, 450759, 5, 0
439159, 450759, 6, 0
439159, 450759, 7, 0
439159, 451159, 0, 0
439159, 451159, 1, 0
439159, 451159, 2, 0
439159, 451159, 3, 0
439159, 451159, 4, 0
439159, 451159, 5, 0
439159, 451159, 6, 0
439159, 451159, 7, 0
439159, 451559, 0, 0
439159, 451559, 1, 0
439159, 451559, 2, 0
439159, 451559, 3, 0
439159, 451559, 4, 0
439159, 451559, 5, 0
439159, 451559, 6, 0
439159, 451559, 7, 0
439159, 451959, 0, 0
439159, 451959, 1, 0
439159, 451959, 2, 0
439159, 451959, 3, 0
439159, 451959, 4, 0
439159, 451959, 5, 0
439159, 451959, 6, 0
439159, 451959, 7, 0
439159, 452359, 0, 0
439159, 452359, 1, 0
439159, 452359, 2, 0
439159, 452359, 3, 0
439159, 452359, 4, 0
439159, 452359, 5, 0
439159, 452359, 6, 0
439159, 452359, 7, 0
439159, 452759, 0, 0
439159, 452759, 1, 0
439159, 452759, 2, 0
439159, 452759, 3, 0
439159, 452759, 4, 0
439159, 452759, 5, 0
439159, 452759, 6, 0
439159, 452759, 7, 0
439159, 453159, 0, 0
439159, 453159, 1, 0
439159, 453159, 2, 0
439159, 453159, 3, 0
439159, 453159, 4, 0
439159, 453159, 5, 0
439159, 453159, 6, 0
439159, 453159, 7, 0
439159, 453559, 0, 0
439159, 453559, 1, 0
439159, 453559, 2, 0
439159, 453559, 3, 0
439159, 453559, 4, 0
439159, 453559, 5, 0
439159, 453559, 6, 0
439159, 453559, 7, 0
439159, 453959, 0, 0
439159, 453959, 1, 0
439159, 453959, 2, 0
439159, 453959, 3, 0
439159, 453959, 4, 0
439159, 453959, 5, 0
439159, 453959, 6, 0
439159, 453959, 7, 0
439159, 454359, 0, 0
439159, 454359, 1, 0
439159, 454359, 2, 0
439159, 454359, 3, 0
439159, 454359, 4, 0
439159, 454359, 5, 0
439159, 454359, 6, 0
439159, 454359, 7, 0
439159, 454759, 0, 0
439159, 454759, 1, 0
439159, 454759, 2, 0
439159, 454759, 3, 0
439159, 454759, 4, 0
439159, 454759, 5, 0
439159, 454759, 6, 0
439159, 454759, 7, 0
439159, 455159, 0, 0
439159, 455159, 1, 0
439159, 455159, 2, 0
439159, 455159, 3, 0
439159, 455159, 4, 0
439159, 455159, 5, 0
439159, 455159, 6, 0
439159, 455159, 7, 0
439159, 455559, 0, 0
439159, 455559, 1, 0
439159, 455559, 2, 0
439159, 455559, 3, 0
439159, 455559, 4, 0
439159, 455559, 5, 0
439159, 455559, 6, 0
439159, 455559, 7, 0
439159, 455959, 0, 0
439159, 455959, 1, 0
439159, 455959, 2, 0
439159, 455959, 3, 0
439159, 455959, 4, 0
439159, 455959, 5, 0
439159, 455959, 6, 0
439159, 455959, 7, 0
439159, 456359, 0, 0
439159, 456359, 1, 0
439159, 456359, 2, 0
439159, 456359, 3, 0
439159, 456359, 4, 0
439159, 456359, 5, 0
439159, 456359, 6, 0
439159, 456359, 7, 0
439159, 456759, 0, 0
439159, 456759, 1, 0
439159, 456759, 2, 0
439159, 456759, 3, 0
439159, 456759, 4, 0
439159, 456759, 5, 0
439159, 456759, 6, 0
439159, 456759, 7, 0
439159, 457159, 0, 0
439159, 457159, 1, 0
439159, 457159, 2, 0
439159, 457159, 3, 0
439159, 457159, 4, 0
439159, 457159, 5, 0
439159, 457159, 6, 0
439159, 457159, 7, 0
439159, 457559, 0, 0
439159, 457559, 1, 0
439159, 457559, 2, 0
439159, 457559, 3, 0
439159, 457559, 4, 0
439159, 457559, 5, 0
439159, 457559, 6, 0
439159, 457559, 7, 0
473660, 473660, 0, 0
473660, 473660, 1, 0
473660, 473660, 2, 0
473660, 473660, 3, 0
473660, 473660, 4, 0
473660, 473660, 5, 0
473660, 473660, 6, 0
473660, 473660, 7, 0
473660, 474060, 0, 0
473660, 474060, 1, 0
473660, 474060, 2, 0
473660, 474060, 3, 0
473660, 474060, 4, 0
473660, 474060, 5, 0
473660, 474060, 6, 0
473660, 474060, 7, 0
473660, 474460, 0, 0
473660, 474460, 1, 0
473660, 474460, 2, 0
473660, 474460, 3, 0
473660, 474460, 4, 0
473660, 474460, 5, 0
473660, 474460, 6, 0
473660, 474460, 7, 0
473660, 474860, 0, 0
473660, 474860, 1, 0
473660, 474860, 2, 0
473660, 474860, 3, 0
473660, 474860, 4, 0
473660, 474860, 5, 0
473660, 474860, 6, 0
473660, 474860, 7, 0
473660, 475260, 0, 0
473660, 475260, 1, 0
473660, 475260, 2, 0
473660, 475260, 3, 0
473660, 475260, 4, 0
473660, 475260, 5, 0
473660, 475260, 6, 0
473660, 475260, 7, 0
473660, 475660, 0, 0
473660, 475660, 1, 0
473660, 475660, 2, 0
473660, 475660, 3, 0
473660, 475660, 4, 0
473660, 475660, 5, 0
473660, 475660, 6, 0
473660, 475660, 7, 0
473660, 476060, 0, 0
473660, 476060, 1, 0
473660, 476060, 2, 0
473660, 476060, 3, 0
473660, 476060, 4, 0
473660, 476060, 5, 0
473660, 476060, 6, 0
473660, 476060, 7, 0
473660, 476460, 0, 0
473660, 476460, 1, 0
473660, 476460, 2, 0
473660, 476460, 3, 0
473660, 476460, 4, 0
473660, 476460, 5, 0
473660, 476460, 6, 0
473660, 476460, 7, 0
473660, 476860, 0, 0
473660, 476860, 1, 0
473660, 476860, 2, 0
473660, 476860, 3, 0
473660, 476860, 4, 0
473660, 476860, 5, 0
473660, 476860, 6, 0
473660, 476860, 7, 0
473660, 477260, 0, 0
473660, 477260, 1, 0
473660, 477260, 2, 0
473660, 477260, 3, 0
473660, 477260, 4, 0
473660, 477260, 5, 0
473660, 477260, 6, 0
473660, 477260, 7, 0
473660, 477660, 0, 0
473660, 477660, 1, 0
473660, 477660, 2, 0
473660, 477660, 3, 0
473660, 477660, 4, 0
473660, 477660, 5, 0
473660, 477660, 6, 0
473660, 477660, 7, 0
473660, 478060, 0, 0
473660, 478060, 1, 0
473660, 478060, 2, 0
473660, 478060, 3, 0
473660, 478060, 4, 0
473660, 478060, 5, 0
473660, 478060, 6, 0
473660, 478060, 7, 0
473660, 478460, 0, 0
473660, 478460, 1, 0
473660, 478460, 2, 0
473660, 478460, 3, 0
473660, 478460, 4, 0
473660, 478460, 5, 0
473660, 478460, 6, 0
473660, 478460, 7, 0
473660, 478860, 0, 0
473660, 478860, 1, 0
473660, 478860, 2, 0
473660, 478860, 3, 0
473660, 478860, 4, 0
473660, 478860, 5, 0
473660, 478860, 6, 0
473660, 478860, 7, 0
473660, 479260, 0, 0
473660, 479260, 1, 0
473660, 479260, 2, 0
473660, 479260, 3, 0
473660, 479260, 4, 0
473660, 479260, 5, 0
473660, 479260, 6, 0
473660, 479260, 7, 0
473660, 479660, 0, 0
473660, 479660, 1, 0
473660, 479660, 2, 0
473660, 479660, 3, 0
473660, 479660, 4, 0
473660, 479660, 5, 0
473660, 479660, 6, 0
473660, 479660, 7, 0
473660, 480060, 0, 0
473660, 480060, 1, 0
473660, 480060, 2, 0
473660, 480060, 3, 0
473660, 480060, 4, 0
473660, 480060, 5, 0
473660, 480060, 6, 0
473660, 480060, 7, 0
473660, 480460, 0, 0
473660, 480460, 1, 0
473660, 480460, 2, 0
473660, 480460, 3, 0
473660, 480460, 4, 0
473660, 480460, 5, 0
473660, 480460, 6, 0
473660, 480460, 7, 0
473660, 480860, 0, 0
473660, 480860, 1, 0
473660, 480860, 2, 0
473660, 480860, 3, 0
473660, 480860, 4, 0
473660, 480860, 5, 0
473660, 480860, 6, 0
473660, 480860, 7, 0
473660, 481260, 0, 0
473660, 481260, 1, 0
473660, 481260, 2, 0
473660, 481260, 3, 0
473660, 481260, 4, 0
473660, 481260, 5, 0
473660, 481260, 6, 0
473660, 481260, 7, 0
473660, 481660, 0, 0
473660, 481660, 1, 0
473660, 481660, 2, 0
473660, 481660, 3, 0
473660, 481660, 4, 0
473660, 481660, 5, 0
473660, 481660, 6, 0
473660, 481660, 7, 0
473660, 482060, 0, 0
473660, 482060, 1, 0
473660, 482060, 2, 0
473660, 482060, 3, 0
473660, 482060, 4, 0
473660, 482060, 5, 0
473660, 482060, 6, 0
473660, 482060, 7, 0
473660, 482460, 0, 0
473660, 482460, 1, 0
473660, 482460, 2, 0
473660, 482460, 3, 0
473660, 482460, 4, 0
473660, 482460, 5, 0
473660, 482460, 6, 0
473660, 482460, 7, 0
473660, 482860, 0, 0
473660, 482860, 1, 0
473660, 482860, 2, 0
473660, 482860, 3, 0
473660, 482860, 4, 0
473660, 482860, 5, 0
473660, 482860, 6, 0
473660, 482860, 7, 0
473660, 483260, 0, 0
473660, 483260, 1, 0
473660, 483260, 2, 0
473660, 483260, 3, 0
473660, 483260, 4, 0
473660, 483260, 5, 0
473660, 483260, 6, 0
473660, 483260, 7, 0
473660, 483660, 0, 0
473660, 483660, 1, 0
473660, 483660, 2, 0
473660, 483660, 3, 0
473660, 483660, 4, 0
473660, 483660, 5, 0
473660, 483660, 6, 0
473660, 483660, 7, 0
473660, 484060, 0, 0
473660, 484060, 1, 0
473660, 484060, 2, 0
473660, 484060, 3, 0
473660, 484060, 4, 0
473660, 484060, 5, 0
473660, 484060, 6, 0
473660, 484060, 7, 0
473660, 484460, 0, 0
473660, 484460, 1, 0
473660, 484460, 2, 0
473660, 484460, 3, 0
473660, 484460, 4, 0
473660, 484460, 5, 0
473660, 484460, 6, 0
473660, 484460, 7, 0
473660, 484860, 0, 0
473660, 484860, 1, 0
473660, 484860, 2, 0
473660, 484860, 3, 0
473660, 484860, 4, 0
473660, 484860, 5, 0
473660, 484860, 6, 0
473660, 484860, 7, 0
473660, 485260, 0, 0
473660, 485260, 1, 0
473660, 485260, 2, 0
473660, 485260, 3, 0
473660, 485260, 4, 0
473660, 485260, 5, 0
473660, 485260, 6, 0
473660, 485260, 7, 0
473660, 485660, 0, 0
473660, 485660, 1, 0
473660, 485660, 2, 0
473660, 485660, 3, 0
473660, 485660, 4, 0
473660, 485660, 5, 0
473660, 485660, 6, 0
473660, 485660, 7, 0
473660, 486060, 0, 0
473660, 486060, 1, 0
473660, 486060, 2, 0
473660, 486060, 3, 0
473660, 486060, 4, 0
473660, 486060, 5, 0
473660, 486060, 6, 0
473660, 486060, 7, 0
473660, 486460, 0, 0
473660, 486460, 1, 0
473660, 486460, 2, 0
473660, 486460, 3, 0
473660, 486460, 4, 0
473660, 486460, 5, 0
473660, 486460, 6, 0
473660, 486460, 7, 0
473660, 486860, 0, 0
473660, 486860, 1, 0
473660, 486860, 2, 0
473660, 486860, 3, 0
473660, 486860, 4, 0
473660, 486860, 5, 0
473660, 486860, 6, 0
473660, 486860, 7, 0
473660, 487260, 0, 0
473660, 487260, 1, 0
473660, 487260, 2, 0
473660, 487260, 3, 0
473660, 487260, 4, 0
473660, 487260, 5, 0
473660, 487260, 6, 0
473660, 487260, 7, 0
473660, 487660, 0, 0
473660, 487660, 1, 0
473660, 487660, 2, 0
473660, 487660, 3, 0
473660, 487660, 4, 0
473660, 487660, 5, 0
473660, 487660, 6, 0
473660, 487660, 7, 0
473660, 488060, 0, 0
473660, 488060, 1, 0
473660, 488060, 2, 0
473660, 488060, 3, 0
473660, 488060, 4, 0
473660, 488060, 5, 0
473660, 488060, 6, 0
473660, 488060, 7, 0
473660, 488460, 0, 0
473660, 488460, 1, 0
473660, 488460, 2, 0
473660, 488460, 3, 0
473660, 488460, 4, 0
473660, 488460, 5, 0
473660, 488460, 6, 0
473660, 488460, 7, 0
473660, 488860, 0, 0
473660, 488860, 1, 0
473660, 488860, 2, 0
473660, 488860, 3, 0
473660, 488860, 4, 0
473660, 488860, 5, 0
473660, 488860, 6, 0
473660, 488860, 7, 0
473660, 489260, 0, 0
473660, 489260, 1, 0
473660, 489260, 2, 0
473660, 489260, 3, 0
473660, 489260, 4, 0
473660, 489260, 5, 0
473660, 489260, 6, 0
473660, 489260, 7, 0
473660, 489660, 0, 0
473660, 489660, 1, 0
473660, 489660, 2, 0
473660, 489660, 3, 0
473660, 489660, 4, 0
473660, 489660, 5, 0
473660, 489660, 6, 0
473660, 489660, 7, 0
473660, 490060, 0, 0
473660, 490060, 1, 0
473660, 490060, 2, 0
473660, 490060, 3, 0
473660, 490060, 4, 0
473660, 490060, 5, 0
473660, 490060, 6, 0
473660, 490060, 7, 0
473660, 490460, 0, 0
473660, 490460, 1, 0
473660, 490460, 2, 0
473660, 490460, 3, 0
473660, 490460, 4, 0
473660, 490460, 5, 0
473660, 490460, 6, 0
473660, 490460, 7, 0
473660, 490860, 0, 0
473660, 490860, 1, 0
473660, 490860, 2, 0
473660, 490860, 3, 0
473660, 490860, 4, 0
473660, 490860, 5, 0
473660, 490860, 6, 0
473660, 490860, 7, 0
473660, 491260, 0, 0
473660, 491260, 1, 0
473660, 491260, 2, 0
473660, 491260, 3, 0
473660, 491260, 4, 0
473660, 491260, 5, 0
473660, 491260, 6, 0
473660, 491260, 7, 0
473660, 491660, 0, 0
473660, 491660, 1, 0
473660, 491660, 2, 0
473660, 491660, 3, 0
473660, 491660, 4, 0
473660, 491660, 5, 0
473660, 491660, 6, 0
473660, 491660, 7, 0
473660, 492060, 0, 0
473660, 492060, 1, 0
473660, 492060, 2, 0
473660, 492060, 3, 0
473660, 492060, 4, 0
473660, 492060, 5, 0
473660, 492060, 6, 0
473660, 492060, 7, 0
473660, 492460, 0, 0
473660, 492460, 1, 0
473660, 492460, 2, 0
473660, 492460, 3, 0
473660, 492460, 4, 0
473660, 492460, 5, 0
473660, 492460, 6, 0
473660, 492460, 7, 0
473660, 492860, 0, 0
473660, 492860, 1, 0
473660, 492860, 2, 0
473660, 492860, 3, 0
473660, 492860, 4, 0
473660, 492860, 5, 0
473660, 492860, 6, 0
473660, 492860, 7, 0
473660, 493260, 0, 0
473660, 493260, 1, 0
473660, 493260, 2, 0
473660, 493260, 3, 0
473660, 493260, 4, 0
473660, 493260, 5, 0
473660, 493260, 6, 0
473660, 493260, 7, 0
473660, 493660, 0, 0
473660, 493660, 1, 0
473660, 493660, 2, 0
473660, 493660, 3, 0
473660, 493660, 4, 0
473660, 493660, 5, 0
473660, 493660, 6, 0
473660, 493660, 7, 0
473660, 494060, 0, 0
473660, 494060, 1, 0
473660, 494060, 2, 0
473660, 494060, 3, 0
473660, 494060, 4, 0
473660, 494060, 5, 0
473660, 494060, 6, 0
473660, 494060, 7, 0
473660, 494460, 0, 0
473660, 494460, 1, 0
473660, 494460, 2, 0
473660, 494460, 3, 0
473660, 494460, 4, 0
473660, 494460, 5, 0
473660, 494460, 6, 0
473660, 494460, 7, 0
473660, 494860, 0, 0
473660, 494860, 1, 0
473660, 494860, 2, 0
473660, 494860, 3, 0
473660, 494860, 4, 0
473660, 494860, 5, 0
473660, 494860, 6, 0
473660, 494860, 7, 0
473660, 495260, 0, 0
